TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305233798826,
1305233799364,
1305233799918,
1305233800439,
1305233800960,
1305233801490,
1305233802020,
1305233802535,
1305233803068,
1305233803616,
1305233804156,
1305233804686,
1305233805215,
1305233805733,
1305233806252,
1305233806787,
1305233807331,
1305233807856,
1305233808384,
1305233808907,
1305233809462,
1305233810049,
1305233810560,
1305233811074,
1305233811624,
1305233812162,
1305233812695,
1305233813253,
1305233813797,
1305233814313,
1305233814836,
1305233815387,
1305233815933,
1305233816474,
1305233816997,
1305233817567,
1305233818085,
1305233818587,
1305233819106,
1305233819656,
1305233820172,
1305233820696,
1305233821247,
1305233821798,
1305233822371,
1305233823044,
1305233823585,
1305233824131,
1305233824646,
1305233825155,
1305233825668,
1305233826206,
1305233826729,
1305233827278,
1305233827805,
1305233828340,
1305233828863,
1305233829414,
1305233829964,
1305233830493,
1305233831017,
1305233831557,
1305233832110,
1305233832623,
1305233833140,
1305233833698,
1305233834229,
1305233834738,
1305233835260,
1305233835821,
1305233836345,
1305233836885,
1305233837419,
1305233837947,
1305233838490,
1305233839015,
1305233839559,
1305233840115,
1305233840634,
1305233841159,
1305233841683,
1305233842226,
1305233842746,
1305233843305,
1305233843852,
1305233844374,
1305233844904,
1305233845454,
1305233845995,
1305233846537,
1305233847072,
1305233847603,
1305233848160,
1305233848677,
1305233849194,
1305233849729,
1305233850266,
1305233850788,
1305233851308,
1305233851829,
1305233852349,
1305233852873,
1305233853413,
1305233853967,
1305233854500,
1305233855027,
1305233855582,
1305233856117,
1305233856655,
1305233857173,
1305233857727,
1305233858266,
1305233858768,
1305233859290,
1305233859814,
1305233860334,
1305233860862,
1305233861401,
1305233861957,
1305233862484,
1305233863026,
1305233863583,
1305233864108,
1305233864631,
1305233865168,
1305233865705,
1305233866316,
1305233866819,
1305233867337,
1305233867847,
1305233868348,
1305233868861,
1305233869377,
1305233869898,
1305233870440,
1305233870971,
1305233871520,
1305233872043,
1305233872580,
1305233873117,
1305233873657,
1305233874191,
1305233874832,
1305233875358,
1305233875890,
1305233876431,
1305233876960,
1305233877500,
1305233878036,
1305233878556,
1305233879083,
1305233879618,
1305233880147,
1305233880659,
1305233881183,
1305233881738,
1305233882296,
1305233882816,
1305233883332,
1305233883875,
1305233884414,
1305233884925,
1305233885424,
1305233885949,
1305233886456,
1305233886991,
1305233887540,
1305233888097,
1305233888608,
1305233889154,
1305233889682,
1305233890237,
1305233890770,
1305233891294,
1305233891977,
1305233892503,
1305233893032,
1305233893564,
1305233894110,
1305233894652,
1305233895162,
1305233895674,
1305233896205,
1305233896718,
1305233897241,
1305233897796,
1305233898335,
1305233898866,
1305233899383,
1305233899930,
1305233900448,
1305233900952,
1305233901457,
1305233901999,
1305233902533,
1305233903057,
1305233903604,
1305233904150,
1305233904691,
1305233905220,
1305233905754,
1305233906297,
1305233906826,
1305233907358,
1305233907883,
1305233908471,
1305233908988,
1305233909505,
1305233910054,
1305233910590,
1305233911127,
1305233911660,
1305233912214,
1305233912734,
1305233913266,
1305233913817,
1305233914352,
1305233914889,
1305233915412,
1305233915939,
1305233916487,
1305233916994,
1305233917519,
1305233918051,
1305233918586,
1305233919114,
1305233919644,
1305233920177,
1305233920685,
1305233921211,
1305233921744,
1305233922266,
1305233922783,
1305233923315,
1305233923856,
1305233924407,
1305233924946,
1305233925465,
1305233925989,
1305233926563,
1305233927066,
1305233927585,
1305233928133,
1305233928678,
1305233929202,
1305233929738,
1305233930288,
1305233930831,
1305233931354,
1305233931890,
1305233932428,
1305233932968,
1305233933488,
1305233934038,
1305233934582,
1305233935090,
1305233935596,
1305233936106,
1305233936622,
1305233937141,
1305233937696,
1305233938254,
1305233938796,
1305233939327,
1305233939861,
1305233940383,
1305233940886,
1305233941412,
1305233941961,
1305233942502,
1305233943039,
1305233943559,
1305233944080,
1305233944638,
1305233945140,
1305233945655,
1305233946184,
1305233946700,
1305233947231,
1305233947762,
1305233948321,
1305233948838,
1305233949352,
1305233949875,
1305233950398,
1305233950919,
1305233951431,
1305233951963,
1305233952484,
1305233953019,
1305233953550,
1305233954103,
1305233954679,
1305233955186,
1305233955704,
1305233956256,
1305233956762,
1305233957276,
1305233957795,
1305233958348,
1305233958861,
1305233959403,
1305233960080,
1305233960584,
1305233961097,
1305233961623,
1305233962176,
1305233962712,
1305233963216,
1305233963737,
1305233964269,
1305233964807,
1305233965331,
1305233965850,
1305233966424,
1305233966930,
1305233967461,
1305233968015,
1305233968568,
1305233969101,
1305233969629,
1305233970166,
1305233970699,
1305233971211,
1305233971726,
1305233972279,
1305233972810,
1305233973339,
1305233973892,
1305233974447,
1305233974963,
1305233975491,
1305233976028,
1305233976586,
1305233977127,
1305233977666,
1305233978199,
1305233978788,
1305233979294,
1305233979810,
1305233980334,
1305233980848,
1305233981369,
1305233981918,
1305233982453,
1305233982964,
1305233983492,
1305233984049,
1305233984588,
1305233985098,
1305233985615,
1305233986112,
1305233986630,
1305233987170,
1305233987703,
1305233988237,
1305233988769,
1305233989290,
1305233989812,
1305233990330,
1305233990863,
1305233991366,
1305233991884,
1305233992416,
1305233992926,
1305233993461,
1305233994018,
1305233994541,
1305233995076,
1305233995600,
1305233996126,
1305233996681,
1305233997202,
1305233997736,
1305233998282,
1305233998838,
1305233999377,
1305233999896,
1305234000437,
1305234000975,
1305234001501,
1305234002039,
1305234002576,
1305234003080,
1305234003609,
1305234004139,
1305234004668,
1305234005193,
1305234005724,
1305234006261,
1305234006803,
1305234007337,
1305234007841,
1305234008351,
1305234008899,
1305234009420,
1305234009941,
1305234010480,
1305234011003,
1305234011527,
1305234012078,
1305234012618,
1305234013131,
1305234013657,
1305234014193,
1305234014732,
1305234015261,
1305234015791,
1305234016340,
1305234016876,
1305234017396,
1305234017916,
1305234018467,
1305234019025,
1305234019577,
1305234020138,
1305234020674,
1305234021197,
1305234021722,
1305234022281,
1305234022817,
1305234023340,
1305234023867,
1305234024403,
1305234024916,
1305234025434,
1305234025962,
1305234026496,
1305234027046,
1305234027557,
1305234028089,
1305234028642,
1305234029166,
1305234029698,
1305234030230,
1305234030747,
1305234031263,
1305234031797,
1305234032326,
1305234032877,
1305234033414,
1305234033930,
1305234034446,
1305234035009,
1305234035527,
1305234036038,
1305234036555,
1305234037102,
1305234037612,
1305234038134,
1305234038677,
1305234039192,
1305234039719,
1305234040250,
1305234040764,
1305234041306,
1305234041856,
1305234042412,
1305234042958,
1305234043481,
1305234044012,
1305234044545,
1305234045138,
1305234045654,
1305234046174,
1305234046732,
1305234047255,
1305234047792,
1305234048339,
1305234048877,
1305234049419,
1305234049928,
1305234050440,
1305234050999,
1305234051525,
1305234052075,
1305234052602,
1305234053193,
1305234053694,
1305234054214,
1305234054765,
1305234055310,
1305234055839,
1305234056379,
1305234056898,
1305234057423,
1305234057952,
1305234058479,
1305234059003,
1305234059549,
1305234060069,
1305234060600,
1305234061144,
1305234061683,
1305234062200,
1305234062738,
1305234063268,
1305234063799,
1305234064352,
1305234064895,
1305234065423,
1305234065954,
1305234066474,
1305234066989,
1305234067518,
1305234068050,
1305234068586,
1305234069139,
1305234069689,
1305234070222,
1305234070751,
1305234071304,
1305234071832,
1305234072353,
1305234072899,
1305234073429,
1305234073954,
1305234074495,
1305234075037,
1305234075547,
1305234076072,
1305234076623,
1305234077182,
1305234077719,
1305234078243,
1305234078774,
1305234079316,
1305234079820,
1305234080331,
1305234080844,
1305234081350,
1305234081857,
1305234082373,
1305234082884,
1305234083389,
1305234083917,
1305234084458,
1305234085007,
1305234085553,
1305234086073,
1305234086659,
1305234087195,
1305234087730,
1305234088258,
1305234088796,
1305234089375,
1305234089878,
1305234090393,
1305234090941,
1305234091447,
1305234091975,
1305234092526,
1305234093074,
1305234093588,
1305234094302,
1305234094852,
1305234095403,
1305234095905,
1305234096424,
1305234096957,
1305234097497,
1305234098028,
1305234098562,
1305234099119,
1305234099648,
1305234100184,
1305234100728,
1305234101285,
1305234101795,
1305234102319,
1305234102846,
1305234103377,
1305234103881,
1305234104400,
1305234104933,
1305234105457,
1305234105980,
1305234106512,
1305234107070,
1305234107587,
1305234108097,
1305234108614,
1305234109144,
1305234109676,
1305234110206,
1305234110737,
1305234111267,
1305234111795,
1305234112334,
1305234112874,
1305234113411,
1305234113910,
1305234114425,
1305234114960,
1305234115497,
1305234116020,
1305234116557,
1305234117083,
1305234117627,
1305234118154,
1305234118699,
1305234119253,
1305234119782,
1305234120288,
1305234120800,
1305234121354,
1305234121880,
1305234122397,
1305234122911,
1305234123504,
1305234124011,
1305234124529,
1305234125080,
1305234125581,
1305234126095,
1305234126637,
1305234127188,
1305234127699,
1305234128231,
1305234128777,
1305234129304,
1305234129847,
1305234130382,
1305234130925,
1305234131485,
1305234131994,
1305234132511,
1305234133059,
1305234133582,
1305234134092,
1305234134611,
1305234135152,
1305234135665,
1305234136187,
1305234136703,
1305234137236,
1305234137774,
1305234138307,
1305234138857,
1305234139405,
1305234139926,
1305234140469,
1305234141000,
1305234141570,
1305234142114,
1305234142631,
1305234143175,
1305234143718,
1305234144246,
1305234144787,
1305234145331,
1305234145876,
1305234146407,
1305234146949,
1305234147498,
1305234148017,
1305234148538,
1305234149079,
1305234149657,
1305234150166,
1305234150682,
1305234151234,
1305234151743,
1305234152287,
1305234152820,
1305234153372,
1305234153888,
1305234154419,
1305234154970,
1305234155527,
1305234156058,
1305234156585,
1305234157132,
1305234157684,
1305234158188,
1305234158724,
1305234159234,
1305234159784,
1305234160311,
1305234160851,
1305234161382,
1305234161921,
1305234162464,
1305234163167,
1305234163719,
1305234164220,
1305234164741,
1305234165279,
1305234165790,
1305234166320,
1305234166846,
1305234167365,
1305234167897,
1305234168428,
1305234168968,
1305234169501,
1305234170031,
1305234170601,
1305234171141,
1305234171666,
1305234172201,
1305234172721,
1305234173253,
1305234173829,
1305234174335,
1305234174852,
1305234175408,
1305234175908,
1305234176447,
1305234176989,
1305234177543,
1305234178080,
1305234178619,
1305234179150,
1305234179714,
1305234180237,
1305234180769,
1305234181312,
1305234181864,
1305234182368,
1305234182887,
1305234183429,
1305234183976,
1305234184504,
1305234185092,
1305234185608,
1305234186133,
1305234186663,
1305234187173,
1305234187687,
1305234188228,
1305234188759,
1305234189306,
1305234189875,
1305234190379,
1305234190899,
1305234191450,
1305234191960,
1305234192481,
1305234193000,
1305234193542,
1305234194056,
1305234194588,
1305234195120,
1305234195646,
1305234196176,
1305234196706,
1305234197251,
1305234197805,
1305234198337,
1305234198855,
1305234199413,
1305234199948,
1305234200485,
1305234201016,
1305234201573,
1305234202058,
1305234202575,
1305234203096,
1305234203699,
1305234204222,
1305234204753,
1305234205280,
1305234205805,
1305234206344,
1305234206860,
1305234207391,
1305234207935,
1305234208440,
1305234208960,
1305234209537,
1305234210084,
1305234210615,
1305234211156,
1305234211684,
1305234212186,
1305234212713,
1305234213240,
1305234213779,
1305234214296,
1305234214828,
1305234215362,
1305234215918,
1305234216454,
1305234216985,
1305234217501,
1305234218053,
1305234218561,
1305234219076,
1305234219618,
1305234220169,
1305234220707,
1305234221290,
1305234221811,
1305234222351,
1305234222880,
1305234223419,
1305234223956,
1305234224500,
1305234225019,
1305234225553,
1305234226082,
1305234226596,
1305234227118,
1305234227663,
1305234228207,
1305234228738,
1305234229266,
1305234229817,
1305234230358,
1305234230883,
1305234231418,
1305234232106,
1305234232610,
1305234233132,
1305234233660,
1305234234185,
1305234234714,
1305234235245,
1305234235797,
1305234236311,
1305234236838,
1305234237382,
1305234237952,
1305234238473,
1305234239009,
1305234239541,
1305234240080,
1305234240581,
1305234241098,
1305234241625,
1305234242146,
1305234242652,
1305234243168,
1305234243697,
1305234244231,
1305234244752,
1305234245295,
1305234245849,
1305234246384,
1305234246916,
1305234247472,
1305234248009,
1305234248549,
1305234249078,
1305234249638,
1305234250194,
1305234250703,
1305234251221,
1305234251785,
1305234252330,
1305234252863,
1305234253398,
1305234253948,
1305234254460,
1305234254990,
1305234255520,
1305234256050,
1305234256582,
1305234257098,
1305234257613,
1305234258142,
1305234258664,
1305234259181,
1305234259715,
1305234260308,
1305234260812,
1305234261328,
1305234261865,
1305234262407,
1305234262935,
1305234263468,
1305234264002,
1305234264538,
1305234265066,
1305234265600,
1305234266133,
1305234266657,
1305234267194,
1305234267708,
1305234268290,
1305234268795,
1305234269325,
1305234269853,
1305234270375,
1305234270906,
1305234271463,
1305234272009,
1305234272538,
1305234273069,
1305234273605,
1305234274142,
1305234274689,
1305234275218,
1305234275758,
1305234276320,
1305234276836,
1305234277353,
1305234277897,
1305234278415,
1305234278950,
1305234279494,
1305234280043,
1305234280584,
1305234281116,
1305234281655,
1305234282210,
1305234282733,
1305234283250,
1305234283804,
1305234284370,
1305234284873,
1305234285390,
1305234285934,
1305234286470,
1305234287006,
1305234287539,
1305234288068,
1305234288603,
1305234289134,
1305234289671,
1305234290202,
1305234290719,
1305234291257,
1305234291785,
1305234292384,
1305234292889,
1305234293441,
1305234293954,
1305234294506,
1305234295035,
1305234295571,
1305234296124,
1305234296657,
1305234297189,
1305234297737,
1305234298277,
1305234298804,
1305234299323,
1305234299872,
1305234300594,
1305234301106,
1305234301624,
1305234302148,
1305234302666,
1305234303201,
1305234303726,
1305234304257,
1305234304799,
1305234305346,
1305234305885,
1305234306460,
1305234306970,
1305234307493,
1305234308030,
1305234308563,
1305234309099,
1305234309631,
1305234310176,
1305234310675,
1305234311179,
1305234311700,
1305234312259,
1305234312795,
1305234313336,
1305234313875,
1305234314426,
1305234314933,
1305234315459,
1305234315991,
1305234316531,
1305234317055,
1305234317601,
1305234318137,
1305234318686,
1305234319206,
1305234319774,
1305234320312,
1305234320843,
1305234321372,
1305234321918,
1305234322434,
1305234322979,
1305234323499,
1305234324058,
1305234324576,
1305234325110,
1305234325650,
1305234326188,
1305234326737,
1305234327281,
1305234327810,
1305234328349,
1305234328870,
1305234329407,
1305234329949,
1305234330509,
1305234331040,
1305234331559,
1305234332093,
1305234332626,
1305234333154,
1305234333708,
1305234334250,
1305234334791,
1305234335314,
1305234335854,
1305234336391,
1305234336909,
1305234337444,
1305234337975,
1305234338500,
1305234339004,
1305234339533,
1305234340065,
1305234340636,
1305234341140,
1305234341658,
1305234342210,
1305234342754,
1305234343283,
1305234343833,
1305234344371,
1305234344918,
1305234345447,
1305234345993,
1305234346547,
1305234347069,
1305234347589,
1305234348126,
1305234348660,
1305234349173,
1305234349694,
1305234350243,
1305234350764,
1305234351296,
1305234351841,
1305234352381,
1305234352922,
1305234353448,
1305234354000,
1305234354554,
1305234355066,
1305234355566,
1305234356084,
1305234356635,
1305234357136,
1305234357655,
1305234358182,
1305234358732,
1305234359241,
1305234359767,
1305234360305,
1305234360834,
1305234361367,
1305234361895,
1305234362418,
1305234362947,
1305234363477,
1305234364004,
1305234364535,
1305234365064,
1305234365765,
1305234366287,
1305234366811,
1305234367337,
1305234367872,
1305234368391,
1305234368914,
1305234369447,
1305234369997,
1305234370539,
1305234371070,
1305234371601,
1305234372158,
1305234372668,
1305234373182,
1305234373705,
1305234374240,
1305234374777,
1305234375286,
1305234375804,
1305234376362,
1305234376900,
1305234377436,
1305234377964,
1305234378489,
1305234379031,
1305234379562,
1305234380098,
1305234380652,
1305234381176,
1305234381701,
1305234382260,
1305234382810,
1305234383315,
1305234383834,
1305234384390,
1305234384929,
1305234385466,
1305234386010,
1305234386544,
1305234387086,
1305234387616,
1305234388145,
1305234388682,
1305234389234,
1305234389770,
1305234390312,
1305234390851,
1305234391376,
1305234391911,
1305234392432,
1305234392984,
1305234393516,
1305234394063,
1305234394603,
1305234395132,
1305234395663,
1305234396192,
1305234396732,
1305234397280,
1305234397796,
1305234398366,
1305234398901,
1305234399431,
1305234399960,
1305234400520,
1305234401062,
1305234401587,
1305234402148,
1305234402693,
1305234403212,
1305234403738,
1305234404291,
1305234404855,
1305234405384,
1305234405903,
1305234406446,
1305234407015,
1305234407551,
1305234408100,
1305234408630,
1305234409172,
1305234409709,
1305234410241,
1305234410773,
1305234411310,
1305234411832,
1305234412351,
1305234412920,
1305234413431,
1305234413964,
1305234414504,
1305234415033,
1305234415563,
1305234416106,
1305234416640,
1305234417187,
1305234417719,
1305234418253,
1305234418804,
1305234419350,
1305234419881,
1305234420420,
1305234420987,
1305234421499,
1305234422001,
1305234422520,
1305234423042,
1305234423606,
1305234424151,
1305234424704,
1305234425248,
1305234425777,
1305234426332,
1305234426875,
1305234427406,
1305234427923,
1305234428444,
1305234428967,
1305234429498,
1305234430013,
1305234430547,
1305234431074,
1305234431599,
1305234432148,
1305234432683,
1305234433207,
1305234433734,
1305234434280,
1305234435018,
1305234435544,
1305234436065,
1305234436591,
1305234437127,
1305234437652,
1305234438188,
1305234438725,
1305234439240,
1305234439771,
1305234440312,
1305234440842,
1305234441375,
1305234441887,
1305234442409,
1305234442938,
1305234443477,
1305234444011,
1305234444566,
1305234445117,
1305234445621,
1305234446141,
1305234446667,
1305234447203,
1305234447736,
1305234448270,
1305234448793,
1305234449332,
1305234449859,
1305234450414,
1305234450952,
1305234451503,
1305234452035,
1305234452590,
1305234453136,
1305234453655,
1305234454174,
1305234454712,
1305234455253,
1305234455787,
1305234456324,
1305234456876,
1305234457417,
1305234457961,
1305234458503,
1305234459061,
1305234459598,
1305234460123,
1305234460675,
1305234461222,
1305234461727,
1305234462228,
1305234462749,
1305234463283,
1305234463811,
1305234464368,
1305234464906,
1305234465425,
1305234465960,
1305234466511,
1305234467062,
1305234467606,
1305234468133,
1305234468676,
1305234469253,
1305234469759,
1305234470284,
1305234470831,
1305234471352,
1305234471882,
1305234472431,
1305234472965,
1305234473503,
1305234474063,
1305234474608,
1305234475165,
1305234475713,
1305234476233,
1305234476778,
1305234477295,
1305234477805,
1305234478327,
1305234478870,
1305234479373,
1305234479910,
1305234480446,
1305234480997,
1305234481515,
1305234482045,
1305234482580,
1305234483108,
1305234483629,
1305234484164,
1305234484707,
1305234485268,
1305234485781,
1305234486299,
1305234486848,
1305234487378,
1305234487904,
1305234488453,
1305234488992,
1305234489527,
1305234490057,
1305234490611,
1305234491145,
1305234491684,
1305234492220,
1305234492766,
1305234493329,
1305234493858,
1305234494378,
1305234494917,
1305234495453,
1305234495964,
1305234496485,
1305234497012,
1305234497549,
1305234498083,
1305234498629,
1305234499190,
1305234499721,
1305234500261,
1305234500804,
1305234501490,
1305234502029,
1305234502566,
1305234503114,
1305234503633,
1305234504165,
1305234504707,
1305234505247,
1305234505790,
1305234506323,
1305234506882,
1305234507417,
1305234507930,
1305234508463,
1305234509014,
1305234509527,
1305234510063,
1305234510594,
1305234511141,
1305234511665,
1305234512209,
1305234512741,
1305234513274,
1305234513810,
1305234514346,
1305234514891,
1305234515445,
1305234515962,
1305234516495,
1305234517031,
1305234517560,
1305234518090,
1305234518645,
1305234519191,
1305234519717,
1305234520246,
1305234520803,
1305234521344,
1305234521886,
1305234522431,
1305234522972,
1305234523518,
1305234524033,
1305234524556,
1305234525145,
1305234525686,
1305234526220,
1305234526774,
1305234527318,
1305234527833,
1305234528369,
1305234528911,
1305234529440,
1305234529970,
1305234530496,
1305234531041,
1305234531585,
1305234532091,
1305234532619,
1305234533150,
1305234533684,
1305234534220,
1305234534762,
1305234535314,
1305234535852,
1305234536383,
1305234536915,
1305234537457,
1305234537981,
1305234538527,
1305234539067,
1305234539649,
1305234540153,
1305234540685,
1305234541235,
1305234541808,
1305234542340,
1305234542863,
1305234543384,
1305234543907,
1305234544448,
1305234545005,
1305234545537,
1305234546047,
1305234546555,
1305234547054,
1305234547572,
1305234548074,
1305234548577,
1305234549080,
1305234549587,
1305234550089,
1305234550615,
1305234551169,
1305234551704,
1305234552236,
1305234552763,
1305234553327,
1305234553851,
1305234554382,
1305234554918,
1305234555619,
1305234556139,
1305234556687,
1305234557201,
1305234557743,
1305234558266,
1305234558862,
1305234559397,
1305234559931,
1305234560458,
1305234561006,
1305234561556,
1305234562103,
1305234562624,
1305234563178,
1305234563698,
1305234564221,
1305234564761,
1305234565295,
1305234565836,
1305234566365,
1305234566911,
1305234567432,
1305234567965,
1305234568498,
1305234569033,
1305234569574,
1305234570102,
1305234570633,
1305234571186,
1305234571750,
1305234572263,
1305234572782,
1305234573326,
1305234573864,
1305234574398,
1305234574948,
1305234575461,
1305234575966,
1305234576498,
1305234577044,
1305234577590,
1305234578130,
1305234578671,
1305234579225,
1305234579799,
1305234580304,
1305234580826,
1305234581359,
1305234581905,
1305234582439,
1305234582967,
1305234583518,
1305234584050,
1305234584588,
1305234585130,
1305234585684,
1305234586224,
1305234586749,
1305234587281,
1305234587848,
1305234588352,
1305234588879,
1305234589417,
1305234589947,
1305234590480,
1305234591045,
1305234591593,
1305234592102,
1305234592633,
1305234593182,
1305234593709,
1305234594235,
1305234594764,
1305234595314,
1305234595898,
1305234596403,
1305234596927,
1305234597463,
1305234597980,
1305234598519,
1305234599051,
1305234599604,
1305234600145,
1305234600679,
1305234601215,
1305234601769,
1305234602314,
1305234602841,
1305234603383,
1305234603932,
1305234604445,
1305234604966,
1305234605514,
1305234606034,
1305234606572,
1305234607123,
1305234607681,
1305234608204,
1305234608750,
1305234609281,
1305234609820,
1305234610347,
1305234610879,
1305234611409,
1305234611953,
1305234612466,
1305234612992,
1305234613537,
1305234614083,
1305234614617,
1305234615148,
1305234615697,
1305234616234,
1305234616768,
1305234617318,
1305234617870,
1305234618398,
1305234618918,
1305234619460,
1305234619995,
1305234620521,
1305234621063,
1305234621604,
1305234622134,
1305234622673,
1305234623224,
1305234623918,
1305234624444,
1305234624974,
1305234625522,
1305234626062,
1305234626591,
1305234627143,
1305234627693,
1305234628227,
1305234628757,
1305234629296,
1305234629823,
1305234630362,
1305234630894,
1305234631440,
1305234632018,
1305234632528,
1305234633049,
1305234633589,
1305234634105,
1305234634629,
1305234635182,
1305234635717,
1305234636261,
1305234636789,
1305234637337,
1305234637890,
1305234638433,
1305234638971,
1305234639513,
1305234640068,
1305234640576,
1305234641096,
1305234641650,
1305234642197,
1305234642733,
1305234643252,
1305234643777,
1305234644314,
1305234644849,
1305234645376,
1305234645921,
1305234646442,
1305234646977,
1305234647502,
1305234648062,
1305234648598,
1305234649117,
1305234649672,
1305234650181,
1305234650712,
1305234651254,
1305234651791,
1305234652311,
1305234652856,
1305234653399,
1305234653945,
1305234654481,
1305234655025,
1305234655560,
1305234656126,
1305234656632,
1305234657159,
1305234657690,
1305234658228,
1305234658754,
1305234659316,
1305234659925,
1305234660466,
1305234660996,
1305234661532,
1305234662075,
1305234662601,
1305234663124,
1305234663662,
1305234664217,
1305234664741,
1305234665254,
1305234665771,
1305234666320,
1305234666861,
1305234667364,
1305234667864,
1305234668372,
1305234668908,
1305234669479,
1305234669982,
1305234670493,
1305234671023,
1305234671567,
1305234672094,
1305234672642,
1305234673165,
1305234673720,
1305234674238,
1305234674750,
1305234675273,
1305234675826,
1305234676355,
1305234676878,
1305234677399,
1305234677950,
1305234678487,
1305234679027,
1305234679568,
1305234680136,
1305234680660,
1305234681187,
1305234681735,
1305234682381,
1305234682901,
1305234683421,
1305234683976,
1305234684511,
1305234685043,
1305234685575,
1305234686108,
1305234686656,
1305234687194,
1305234687754,
1305234688331,
1305234688834,
1305234689362,
1305234689901,
1305234690433,
1305234690971,
1305234691527,
1305234692043,
1305234692565,
1305234693097,
1305234693667,
1305234694187,
1305234694733,
1305234695256,
1305234695799,
1305234696344,
1305234696858,
1305234697378,
1305234697921,
1305234698440,
1305234698958,
1305234699475,
1305234700031,
1305234700556,
1305234701094,
1305234701634,
1305234702167,
1305234702706,
1305234703247,
1305234703789,
1305234704348,
1305234704854,
1305234705374,
1305234705917,
1305234706443,
1305234706972,
1305234707501,
1305234708037,
1305234708575,
1305234709115,
1305234709667,
1305234710222,
1305234710761,
1305234711293,
1305234711843,
1305234712389,
1305234712909,
1305234713429,
1305234713967,
1305234714503,
1305234715028,
1305234715559,
1305234716105,
1305234716662,
1305234717191,
1305234717756,
1305234718307,
1305234718860,
1305234719382,
1305234719933,
1305234720476,
1305234720985,
1305234721508,
1305234722058,
1305234722597,
1305234723137,
1305234723675,
1305234724217,
1305234724761,
1305234725295,
1305234725852,
1305234726403,
1305234726941,
1305234727445,
1305234727968,
1305234728522,
1305234729031,
1305234729554,
1305234730083,
1305234730613,
1305234731140,
1305234731675,
1305234732231,
1305234732775,
1305234733310,
1305234733869,
1305234734422,
1305234734957,
1305234735481,
1305234736028,
1305234736599,
1305234737105,
1305234737642,
1305234738184,
1305234738728,
1305234739258,
1305234739827,
1305234740377,
1305234740923,
1305234741453,
1305234742020,
1305234742496,
1305234743017,
1305234743535,
1305234744082,
1305234744631,
1305234745166,
1305234745706,
1305234746246,
1305234746768,
1305234747305,
1305234747844,
1305234748397,
1305234748936,
1305234749477,
1305234750032,
1305234750593,
1305234751121,
1305234751640,
1305234752167,
1305234752828,
1305234753360,
1305234753882,
1305234754411,
1305234754955,
1305234755484,
1305234756022,
1305234756551,
1305234757089,
1305234757606,
1305234758148,
1305234758693,
1305234759199,
1305234759719,
1305234760265,
1305234760793,
1305234761327,
1305234761852,
1305234762388,
1305234762930,
1305234763472,
1305234764023,
1305234764580,
1305234765112,
1305234765646,
1305234766176,
1305234766718,
1305234767239,
1305234767783,
1305234768327,
1305234768858,
1305234769391,
1305234769930,
1305234770462,
1305234771010,
1305234771548,
1305234772079,
1305234772618,
1305234773165,
1305234773688,
1305234774238,
1305234774796,
1305234775308,
1305234775831,
1305234776369,
1305234776909,
1305234777446,
1305234777990,
1305234778557,
1305234779077,
1305234779612,
1305234780140,
1305234780661,
1305234781184,
1305234781704,
1305234782265,
1305234782825,
1305234783334,
1305234783855,
1305234784433,
1305234784973,
1305234785519,
1305234786047,
1305234786583,
1305234787113,
1305234787655,
1305234788194,
1305234788745,
1305234789287,
1305234789810,
1305234790362,
1305234790874,
1305234791404,
1305234791933,
1305234792484,
1305234793026,
1305234793561,
1305234794103,
1305234794656,
1305234795198,
1305234795768,
1305234796302,
1305234796900,
1305234797406,
1305234797932,
1305234798485,
1305234799039,
1305234799578,
1305234800128,
1305234800679,
1305234801212,
1305234801747,
1305234802302,
1305234802835,
1305234803355,
1305234803878,
1305234804416,
1305234804941,
1305234805458,
1305234805983,
1305234806530,
1305234807065,
1305234807595,
1305234808134,
1305234808700,
1305234809225,
1305234809768,
1305234810319,
1305234810870,
1305234811402,
1305234811950,
1305234812499,
1305234813036,
1305234813564,
1305234814108,
1305234814661,
1305234815205,
1305234815739,
1305234816289,
1305234816835,
1305234817357,
1305234817899,
1305234818429,
1305234818971,
1305234819497,
1305234820017,
1305234820552,
1305234821193,
1305234821711,
1305234822235,
1305234822785,
1305234823315,
1305234823850,
1305234824403,
1305234824959,
1305234825499,
1305234826017,
1305234826554,
1305234827098,
1305234827606,
1305234828127,
1305234828657,
1305234829175,
1305234829711,
1305234830249,
1305234830791,
1305234831323,
1305234831850,
1305234832398,
1305234832954,
1305234833501,
1305234834016,
1305234834547,
1305234835115,
1305234835632,
1305234836156,
1305234836697,
1305234837217,
1305234837754,
1305234838281,
1305234838822,
1305234839341,
1305234839887,
1305234840425,
1305234840989,
1305234841510,
1305234842061,
1305234842596,
1305234843179,
1305234843684,
1305234844211,
1305234844769,
1305234845315,
1305234845851,
1305234846395,
1305234846931,
1305234847469,
1305234848000,
1305234848543,
1305234849092,
1305234849628,
1305234850152,
1305234850678,
1305234851252,
1305234851785,
1305234852341,
1305234852867,
1305234853411,
1305234853946,
1305234854502,
1305234855038,
1305234855567,
1305234856104,
1305234856654,
1305234857201,
1305234857732,
1305234858256,
1305234858794,
1305234859310,
1305234859848,
1305234860398,
1305234860963,
1305234861498,
1305234862085,
1305234862576,
1305234863114,
1305234863655,
1305234864199,
1305234864747,
1305234865308,
1305234865819,
1305234866352,
1305234866909,
