293521794898000,-19564000,5.198135392919371,97.13319252645103
293522639173000,-19502000,5.225636682107303,92.52101166675153
293523265446000,-19310000,5.328662604795792,91.95056109746123
293523813567000,-19316000,5.638255963682155,77.91807405145344
293524459411000,-19709000,5.63543016640697,83.60015623331124
293525068605000,-19548000,5.6806654114313275,83.04322943857757
293525636224000,-19532000,5.665873146498331,88.15063316404884
293526262343000,-18951000,5.402557659182571,88.98655952599918
293526810583000,-19459000,5.581164272280272,88.30104758995085
293527338610000,-19568000,5.629168288619806,91.5736780892491
293527964914000,-19190000,5.59209665937235,92.84129289731177
293528571359000,-19580000,5.522851283945163,94.43855312528676
293529119651000,-19198000,6.01350947724498,82.24729383421764
293529706299000,-19601000,5.5693999691831255,74.32087979298535
293530254283000,-19498000,5.795177482274448,74.59849283180053
293530821727000,-18753000,5.719995122163243,85.26216665461796
293531389291000,-19600000,5.787742020969167,86.86206333561258
293531976415000,-19445000,5.7539056464412885,94.75691507269023
293532504920000,-19349000,5.3469020648450165,100.59077771828404
293532996512000,-19407000,5.262303917381859,98.05267259251814
293533603183000,-19223000,5.276994648446046,100.43328038621273
293534249045000,-19498000,5.415617045380845,82.02906929023574
293534836054000,-19661000,5.267203884515429,73.74293650617555
293535423065000,-19517000,5.288446336050667,79.27926245114529
293535971315000,-20155000,5.666250079093037,86.30450816347526
293536636435000,-19895000,5.670342220465428,87.6908658102586
293537125195000,-19579000,5.87108159821867,90.70333440407106
293537614498000,-19434000,5.439553119102672,87.70718996237493
293538242945000,-19545000,5.683166310238136,96.09533162168924
293538829839000,-19562000,5.105539684773985,106.11432437931668
293539710100000,-19575000,5.701755269192193,106.15065415551197
293540218684000,-19558000,5.260556101045878,86.05569803239004
293540766543000,-18994000,5.191009578452176,88.82826989198414
293541607879000,-19597000,5.128054055573678,98.63913312522294
293542253431000,-19355000,5.1266135341712875,111.45942551809355
293542512497000,-19580000,4.65381232513825,105.34226028610595
