35771671080000,0,0.0,-0.0,-0.0
35771671080000,19545000,0.0,-0.0,-0.0
35771635639000,0,-1.5923162,-0.4469943,0.015815513
35771671080000,39056000,-1.5919538,-0.44727537,0.015793435
35771671080000,57253000,-1.591852,-0.44735757,0.015776554
35771671080000,77380000,-1.5918729,-0.44734484,0.01576631
35771671080000,96259000,-1.5919337,-0.44729978,0.015763331
35771671080000,115491000,-1.591977,-0.44726694,0.015763612
35771671080000,136221000,-1.5919942,-0.4472537,0.015764292
35771671080000,156180000,-1.5919967,-0.44725183,0.01576446
35771635639000,-124944000,-1.6387746,-0.44725183,0.01576446
35771671080000,-80809000,-1.7230607,-0.44129127,0.015129756
35771671080000,-61077000,-1.7009664,-0.44289047,0.015476627
35771671080000,-41531000,-1.6810646,-0.44430453,0.015694156
35771671080000,-22124000,-1.6640224,-0.44549987,0.01579988
35771671080000,-161544000,-1.8254732,-0.43335822,0.0127091445
35771635639000,-194232000,1.569248,-0.43335822,0.0127091445
35771635639000,-177544000,1.5626613,-0.43335822,0.0127091445
35771671080000,-141746000,1.5608146,-0.43550152,0.013379644
35771635639000,-160722000,1.5708364,-0.43550152,0.013379644
35771671080000,-122178000,1.5690925,-0.43753594,0.014030815
35771635639000,-143914000,1.5879261,-0.43753594,0.014030815
35771671080000,-102638000,1.5844039,-0.4394663,0.014624768
35771671080000,-185758000,1.5999967,-0.43096048,0.012016279
35771635639000,-211174000,1.5712894,-0.43096048,0.012016279
35771635639000,-228392000,1.5649898,-0.43096048,0.012016279
35771671080000,-205340000,1.5670359,-0.42858276,0.011357396
35771635639000,-244952000,1.58285,-0.42858276,0.011357396
35771671080000,-224975000,1.5849009,-0.4262737,0.010722331
35771635639000,-262405000,1.5943824,-0.4262737,0.010722331
35771635639000,-278246000,1.5906049,-0.4262737,0.010722331
35771671080000,-244338000,1.5924963,-0.42407718,0.010099651
35771635639000,-294856000,1.5867643,-0.42407718,0.010099651
35771671080000,-263864000,1.5885723,-0.4220111,0.009478542
35771635639000,-311875000,1.5698549,-0.4220111,0.009478542
35771671080000,-283450000,1.571491,-0.42008236,0.008852041
35771635639000,-328394000,1.556042,-0.42008236,0.008852041
35771671080000,-302967000,1.557525,-0.41828808,0.008213428
35771635639000,-345041000,1.5518998,-0.41828808,0.008213428
35771671080000,-322864000,1.5532824,-0.41660863,0.0075521437
35771635639000,-361913000,1.5652895,-0.41660863,0.0075521437
35771671080000,-342496000,1.5665526,-0.41502675,0.0068708025
35771635639000,-378877000,1.5784138,-0.41502675,0.0068708025
35771635639000,-395473000,1.5846422,-0.41502675,0.0068708025
35771671080000,-361605000,1.5858126,-0.41353098,0.0061825304
35771635639000,-412073000,1.6014835,-0.41353098,0.0061825304
35771671080000,-381208000,1.6026183,-0.41210496,0.005498427
35771635639000,-428738000,1.5936198,-0.41210496,0.005498427
35771671080000,-400822000,1.5947105,-0.4107471,0.0048399577
35771635639000,-445801000,1.588896,-0.4107471,0.0048399577
35771671080000,-420269000,1.5899274,-0.4094654,0.0042274
35771635639000,-462373000,1.5871783,-0.4094654,0.0042274
35771671080000,-439891000,1.5881541,-0.40827057,0.0036709695
35771635639000,-479162000,1.5932051,-0.40827057,0.0036709695
35771671080000,-459362000,1.5940665,-0.40717945,0.003168983
35771635639000,-496050000,1.6058695,-0.40717945,0.003168983
35771635639000,-512865000,1.5938023,-0.40717945,0.003168983
35771671080000,-478899000,1.5945724,-0.40621212,0.002707722
35771635639000,-529957000,1.5971469,-0.40621212,0.002707722
35771671080000,-498479000,1.5977685,-0.40539548,0.0022652955
35771635639000,-547027000,1.5888048,-0.40539548,0.0022652955
35771671080000,-517967000,1.5892524,-0.40476072,0.00181358
35771635639000,-563548000,1.5646421,-0.40476072,0.00181358
35771671080000,-537603000,1.5648429,-0.40434682,0.0013149987
35771635639000,-580372000,1.5684984,-0.40434682,0.0013149987
35771671080000,-557059000,1.5684136,-0.40419424,7.2920456E-4
35771635639000,-596981000,1.5656337,-0.40419424,7.2920456E-4
35771671080000,-576737000,1.5651875,-0.4043552,9.025487E-6
35771635639000,-613625000,1.5561891,-0.4043552,9.025487E-6
35771635639000,-630436000,1.5597332,-0.4043552,9.025487E-6
35771671080000,-596219000,1.5588684,-0.4048609,-8.7342097E-4
35771635639000,-647600000,1.541136,-0.4048609,-8.7342097E-4
35771671080000,-616154000,1.5397788,-0.4057498,-0.0019428119
35771635639000,-664007000,1.5292969,-0.4057498,-0.0019428119
35771671080000,-635242000,1.527542,-0.4069745,-0.003157668
35771635639000,-681040000,1.5211707,-0.4069745,-0.003157668
35771671080000,-654793000,1.5190294,-0.40852523,-0.004487369
35771635639000,-697496000,1.5150023,-0.40852523,-0.004487369
35771671080000,-674336000,1.5125908,-0.4103448,-0.0058565456
35771635639000,-714192000,1.5208001,-0.4103448,-0.0058565456
35771671080000,-693893000,1.5182457,-0.41237125,-0.0071743024
35771635639000,-730874000,1.5147625,-0.41237125,-0.0071743024
35771635639000,-747624000,1.5057926,-0.41237125,-0.0071743024
35771671080000,-713421000,1.5030061,-0.41454524,-0.008351329
35771635639000,-764573000,1.4949604,-0.41454524,-0.008351329
35771671080000,-732975000,1.4921114,-0.41682023,-0.009313996
35771635639000,-781471000,1.4885993,-0.41682023,-0.009313996
35771671080000,-752528000,1.4857621,-0.41916612,-0.010010303
35771635639000,-798088000,1.4898688,-0.41916612,-0.010010303
35771671080000,-772214000,1.4871477,-0.42158782,-0.0104070455
35771635639000,-814980000,1.4892563,-0.42158782,-0.0104070455
35771671080000,-791614000,1.486648,-0.424112,-0.010499223
35771635639000,-831653000,1.4824958,-0.424112,-0.010499223
35771671080000,-811665000,1.4797848,-0.4268401,-0.010270988
35771635639000,-848431000,1.4696102,-0.4268401,-0.010270988
35771635639000,-865286000,1.45048,-0.4268401,-0.010270988
35771671080000,-830921000,1.4477196,-0.42980254,-0.009765745
35771635639000,-881898000,1.4333787,-0.42980254,-0.009765745
35771671080000,-850310000,1.430513,-0.43306148,-0.009000735
35771635639000,-899223000,1.4282931,-0.43306148,-0.009000735
35771671080000,-869793000,1.4253505,-0.43662313,-0.0079927435
35771635639000,-915377000,1.4093956,-0.43662313,-0.0079927435
35771671080000,-889324000,1.4063829,-0.44042295,-0.006749723
35771635639000,-932269000,1.3970933,-0.44042295,-0.006749723
