1.88772e-07
1.75271
3.93
14.8738
3.23038
1.31714
2.01356
1.99128
2.94809
1.0798
1.03592
1.58816
7.86161
5.7258
6.41565
6.44388
5.06378
2.25285
2.23106
2.92002
2.92695
1.48837
0.521304
0.3564
2.84582
0.797157
0.805154
1.44813
1.03706
1.18243
1.15415
1.02634
11.2691
9.07129
9.82811
9.84588
3.02549
1.05502
1.00108
1.01981
1.65864
6.12455
4.54546
4.61938
4.7263
5.48058
2.38948
3.18157
3.28324
3.41589
8.42758
6.28234
6.31205
7.01982
5.5604
4.88683
4.85742
4.35536
4.35536
3.92081
3.13378
2.49218
2.3926
2.3926
1.42801
