220593674312000,19544000,0.026039124
220593693893000,19581000,0.029899597
220593713613000,19720000,0.26365948
220593732989000,19376000,0.36304855
220593752605000,19616000,0.21273613
220593772335000,19730000,0.15702248
220593791673000,19338000,0.09979248
220593811201000,19528000,-0.03582573
220593830790000,19589000,-0.05831337
220593850301000,19511000,-0.23557854
220593869858000,19557000,-0.26073074
220593889594000,19736000,8.9263916E-4
220593908974000,19380000,-0.08208847
220593928515000,19541000,0.14207649
220593948131000,19616000,-0.034950256
220593967635000,19504000,-0.038416862
220593987239000,19604000,-0.347126
220594006793000,19554000,-0.2906685
220594026336000,19543000,-0.15623379
220594045894000,19558000,-0.077750206
220594065877000,19983000,0.09815025
220594084982000,19105000,-0.031042099
220594104498000,19516000,-0.101579666
220594124453000,19955000,-0.20949173
220594143742000,19289000,0.06618881
220594163184000,19442000,0.20807838
220594182833000,19649000,-0.052257538
220594202295000,19462000,-0.25548553
220594221967000,19672000,-0.15283298
220594241408000,19441000,-0.108278275
220594260972000,19564000,-0.083423615
220594280502000,19530000,-0.09728813
220594300150000,19648000,0.02264595
220594319612000,19462000,-0.04914856
220594339183000,19571000,0.08959007
220594358716000,19533000,0.07490349
220594378236000,19520000,-0.09330368
220594397795000,19559000,-0.12782478
220594417346000,19551000,-0.14361
220594436918000,19572000,-0.17888641
220594456500000,19582000,0.24533558
220594476030000,19530000,0.114019394
220594495569000,19539000,0.13581467
220594515468000,19899000,0.253088
220594534681000,19213000,0.13997841
220594554224000,19543000,-0.08887482
220594573779000,19555000,-0.05058384
220594593332000,19553000,-0.032463074
220594612882000,19550000,0.08054924
220594632608000,19726000,0.020492554
220594652002000,19394000,-0.17408562
220594671544000,19542000,-0.11989403
220594691115000,19571000,-0.046491623
220594710646000,19531000,0.06556988
220594730214000,19568000,0.024969101
220594750204000,19990000,-0.053260803
220594769325000,19121000,0.041532516
220594788871000,19546000,0.21354198
220594808435000,19564000,0.30938053
220594827959000,19524000,0.40534878
220594847523000,19564000,0.42436504
220594867600000,20077000,0.2700367
220594886726000,19126000,0.36329746
220594906171000,19445000,0.22478008
220594925851000,19680000,0.045681
220594945275000,19424000,-0.13564014
220594964846000,19571000,-0.2040329
220594984619000,19773000,-0.13980103
220595004058000,19439000,-0.095282555
220595023481000,19423000,-0.12711525
220595043074000,19593000,-0.15794945
220595062611000,19537000,0.0043725967
220595082168000,19557000,-0.31007576
220595101885000,19717000,-0.1432991
220595121270000,19385000,0.064273834
220595140826000,19556000,0.14028454
220595160374000,19548000,0.065322876
220595179915000,19541000,0.16452312
220595199544000,19629000,0.18829536
220595219047000,19503000,0.09764671
220595238571000,19524000,-0.20381546
220595258152000,19581000,-0.50584316
220595277679000,19527000,-0.29138947
220595297255000,19576000,0.28653145
220595316782000,19527000,0.5386429
220595336681000,19899000,-0.013885498
220595356029000,19348000,-0.08801365
220595375529000,19500000,0.33514118
220595395279000,19750000,0.3934393
220595414655000,19376000,0.41227818
220595434240000,19585000,-0.06837654
220595454005000,19765000,-0.16772842
220595473344000,19339000,-0.34532928
220595492834000,19490000,-0.40927696
220595512401000,19567000,-0.6078448
220595531833000,19432000,-0.5761237
220595551409000,19576000,-0.14065456
220595571240000,19831000,-0.39217472
220595590506000,19266000,-0.44906998
220595610045000,19539000,-0.57897615
220595629625000,19580000,-0.47517776
220595649145000,19520000,-0.15677452
220595669661000,20516000,0.07013893
220595688387000,18726000,-0.12157631
220595707801000,19414000,-0.5023999
220595727382000,19581000,-1.0347233
220595746927000,19545000,-0.99120235
220595766592000,19665000,-0.60164595
220595786024000,19432000,0.11492729
220595805714000,19690000,0.9671459
220595825241000,19527000,1.3987932
220595844649000,19408000,1.6380877
220595864235000,19586000,1.2038469
220595883783000,19548000,0.6871486
220595903339000,19556000,0.06653261
220595923132000,19793000,-0.23812151
220595942550000,19418000,-0.6861739
220595962008000,19458000,-0.9699898
220595982543000,20535000,-1.2221503
220596001118000,18575000,-0.9784031
220596020662000,19544000,-0.8872223
220596040205000,19543000,-0.42834473
220596059736000,19531000,-0.26970005
220596079314000,19578000,-0.10331011
220596098845000,19531000,0.10956478
220596118413000,19568000,-0.052885056
220596137989000,19576000,-0.18958044
220596157524000,19535000,-0.5510373
220596177043000,19519000,-0.81308985
220596196610000,19567000,-0.7661209
220596216481000,19871000,-0.62133884
220596235801000,19320000,-0.37942123
220596255605000,19804000,0.036240578
220596274888000,19283000,0.31846333
220596294857000,19969000,0.25610113
220596316437000,21580000,0.5762739
220596336122000,19685000,0.7979708
220596355456000,19334000,1.0729141
220596375048000,19592000,1.5910501
220596394560000,19512000,2.197496
220596414261000,19701000,2.5454445
220596433660000,19399000,2.767137
220596453322000,19662000,2.4960618
220596472802000,19480000,1.5007663
220596492407000,19605000,0.20131254
220596511888000,19481000,-0.78854084
220596531486000,19598000,-1.1025891
220596551001000,19515000,-0.67872095
220596570588000,19587000,-0.25853443
220596590102000,19514000,-0.5067234
220596609683000,19581000,-1.1502905
220596629200000,19517000,-1.8403716
220596648724000,19524000,-1.9223151
220596668301000,19577000,-1.6038523
220596688010000,19709000,-1.6487074
220596707392000,19382000,-1.8645816
220596726981000,19589000,-1.8101554
220596746495000,19514000,-1.811727
220596766306000,19811000,-1.7740359
220596785610000,19304000,-1.7385249
220596805147000,19537000,-1.0746756
220596824703000,19556000,-0.83860445
220596844296000,19593000,-0.4779892
220596863813000,19517000,-0.37970448
220596883476000,19663000,-0.4898548
220596902918000,19442000,-0.6975689
220596922559000,19641000,-0.1630373
220596942029000,19470000,0.40229702
220596961651000,19622000,1.4751592
220596981127000,19476000,2.3446379
220597000803000,19676000,3.2187848
220597020244000,19441000,3.615769
220597039845000,19601000,3.5318394
220597059342000,19497000,2.369978
220597078975000,19633000,1.8319707
220597098436000,19461000,3.124092
220597118047000,19611000,4.311881
220597137539000,19492000,4.2095604
220597157153000,19614000,2.9521108
220597176647000,19494000,1.5185733
220597196245000,19598000,0.61997986
220597215754000,19509000,-0.045300007
220597235357000,19603000,-0.41406822
220597254855000,19498000,-0.6894722
220597274462000,19607000,-0.95997477
220597293958000,19496000,-1.1223302
220597313578000,19620000,-1.5341077
220597333056000,19478000,-2.1516771
220597352718000,19662000,-2.8366418
220597372281000,19563000,-3.0113654
220597391992000,19711000,-3.132927
220597411382000,19390000,-2.7795653
220597431097000,19715000,-2.486331
220597450713000,19616000,-2.542173
220597470404000,19691000,-2.3747387
220597489590000,19186000,-2.525867
220597509144000,19554000,-2.5383725
220597528665000,19521000,-1.9572744
220597548252000,19587000,-1.4574232
220597567829000,19577000,-0.98629427
220597587312000,19483000,-0.24274349
220597606778000,19466000,-0.036370277
220597626394000,19616000,0.1259532
220597645896000,19502000,1.2350397
220597665512000,19616000,2.213727
220597685007000,19495000,2.7510495
220597704613000,19606000,2.8617606
220597724091000,19478000,3.6720233
220597743706000,19615000,4.220374
220597763210000,19504000,4.102036
220597782759000,19549000,3.257388
220597802325000,19566000,2.1070828
220597821928000,19603000,0.250103
220597841695000,19767000,-1.1035137
220597861232000,19537000,-1.3902373
220597880634000,19402000,-1.4048982
220597900189000,19555000,-0.5631623
220597919798000,19609000,0.091489315
220597939294000,19496000,-0.17936039
220597958832000,19538000,-0.9865556
220597978397000,19565000,-2.5175447
220597997910000,19513000,-3.352191
220598017618000,19708000,-3.4686632
220598037172000,19554000,-3.1907563
220598056528000,19356000,-3.4175863
220598076031000,19503000,-3.362575
220598095639000,19608000,-2.94904
220598117188000,21549000,-1.9408803
220598134757000,17569000,-0.99016714
220598154250000,19493000,-0.6094327
220598173872000,19622000,-0.95725155
220598193335000,19463000,-0.6428189
220598212963000,19628000,0.4614706
220598232439000,19476000,1.9078112
220598251992000,19553000,2.7318358
220598271532000,19540000,2.9073634
220598291099000,19567000,3.2510853
220598310627000,19528000,5.42303
220598330189000,19562000,7.214664
220598349731000,19542000,6.494402
220598369295000,19564000,3.7166986
220598388838000,19543000,1.1959977
220598408405000,19567000,-0.2245636
220598427936000,19531000,-0.7502136
220598447465000,19529000,-0.92698
220598467013000,19548000,-1.0109644
220598486570000,19557000,-0.81664324
220598506099000,19529000,-0.42707634
