220597039845000,19601000,7.304867119120725,-65.33325926040818
220597763210000,19504000,8.199647225498913,-78.66733897321467
220598349731000,19542000,8.266083438429515,-69.9142329857899
220598779824000,19589000,8.88169896419187,-88.08195561194435
220599425270000,19760000,7.657650279805469,-83.774182623174
220599933374000,19653000,9.266803932064196,-80.51362106813916
220600559046000,19669000,7.799224192226626,-77.31448340431025
220601126003000,19559000,8.604062800789753,-88.13132421926521
220601675714000,19428000,8.334107446444074,-87.03126078173213
220602242645000,19570000,8.367211926715168,-90.44400578166402
220602789930000,19431000,8.040670971994388,-84.58116264342183
220603278473000,19567000,8.76499460984319,-97.33889050349512
220603884515000,19639000,8.063154902534892,-94.75442205364317
220604432176000,19890000,8.578904411108399,-90.39509479701755
220604942827000,19868000,8.065386961501687,-79.80322675294447
220605509534000,19518000,8.566569005009764,-78.56437387147673
220606037751000,19574000,8.433402174905277,-76.46405655075196
220606665503000,19529000,8.562637349634599,-77.15303822289866
220607134729000,19510000,8.60783676090189,-80.64693953054864
220607604064000,19580000,8.729061890789355,-87.81516159277449
220608229494000,19618000,8.210520527103261,-86.42614017221484
220608815968000,19575000,9.001790517765109,-93.22872854779158
220609363515000,19416000,8.514416635641448,-91.47074713845701
220610008444000,19471000,8.740937374182248,-85.11505121008504
220610477677000,19559000,8.550098362090147,-86.99999217571181
220611123122000,19612000,8.846644143059864,-83.4347358818027
220611592231000,18513000,8.815741468339159,-84.00700328141222
220612259628000,19725000,8.759527535869852,-96.75186989527838
220612709099000,19285000,8.712610065556317,-91.79798150159232
220613373949000,19621000,8.951463422502338,-96.92846443626907
220613842901000,19561000,8.309712912873184,-88.63537168944464
220614351199000,19560000,8.790299508757792,-102.62489001538388
220614938130000,19915000,8.81061603680801,-90.2098600667268
220615524669000,19907000,9.118410249895406,-89.62187640183708
220616071685000,19564000,7.9769415208109535,-77.35790291686402
220616560510000,19549000,8.507052860396065,-83.7533642065838
220617185901000,19647000,8.125561516858646,-80.83527516672257
220617811903000,20133000,8.795977907614278,-93.38052267190594
220618358566000,19282000,8.004901611214647,-87.93516801649162
220619106268000,19609000,8.189926648102047,-93.03953230778222
