1.88772e-07
0.652522
0.688279
0.624261
0.656844
0.566568
0.728827
0.664497
0.831055
0.847594
0.840289
0.710762
1.57547
1.72075
1.90627
1.78825
1.75904
1.70205
1.93093
1.87472
1.91519
2.00245
2.01597
2.71922
2.79058
2.95161
2.93561
3.08261
3.09484
3.02599
3.28254
3.20723
3.36324
3.45963
3.99646
4.31299
4.08622
3.64908
3.79959
3.99575
3.8989
3.40997
2.75169
2.2556
1.72341
