0.70625,0.16479167
0.69479644,0.16354604
0.6820139,0.16294062
0.67180216,0.16052331
0.6587104,0.16122754
0.64797366,0.16197324
0.63322604,0.1607781
0.6214621,0.1628584
0.6063764,0.16228463
0.5937279,0.1627946
0.5814553,0.16355304
0.5716049,0.1637159
0.5560072,0.16354391
0.5413068,0.16277169
0.5254244,0.16550677
0.5152306,0.16593115
0.5035275,0.16565192
0.49248403,0.16430587
0.47616056,0.16433929
0.4652323,0.16276859
0.45213866,0.16350211
0.43869653,0.16192208
0.42597988,0.1630795
0.41320238,0.16413365
0.39953485,0.16544417
0.38458464,0.16419584
0.3723623,0.16652864
0.35756966,0.16592854
0.34519535,0.16520907
0.3344233,0.16360359
0.3175842,0.16376065
0.30644998,0.16548401
0.291549,0.16465968
0.27746126,0.16566077
0.26776278,0.16720766
0.24987848,0.16752215
0.2416842,0.16713294
0.23757884,0.16430235
0.22279379,0.16347642
0.20698483,0.16393113
0.19622855,0.16565053
0.19266336,0.16606161
0.19228138,0.16589843
0.18845482,0.16862388
0.18999936,0.15939999
