222720099804000,19520000,7.0666883667883145,-76.95708692580016
222720549464000,19531000,7.380483161056831,-71.21679787183551
222721155646000,19673000,7.23856321888543,-74.03128660236598
222721764253000,19603000,7.5460351856808465,-81.0385279360438
222722331153000,19544000,7.5696895280798335,-79.11247606180274
222722898072000,19588000,7.795498849268451,-85.90607590843173
222723465091000,19307000,8.179474493938693,-84.02685864132944
222723973291000,19657000,8.636786341711597,-81.17392960615014
222724559688000,19592000,7.635165694856167,-79.06769051141497
222725146069000,19543000,7.910671857495207,-82.39305690129488
222725693760000,19825000,8.138278357216718,-87.44473311332801
222726260223000,19522000,8.212894243300237,-89.57930383274041
222726788050000,19340000,8.150902044408324,-80.09345515115665
222727335428000,19545000,8.577899516629829,-94.04850834254401
222727882993000,19210000,8.363864523622874,-92.78267621385473
222728391191000,19543000,8.002380552598465,-101.26348987982777
222728997565000,19796000,8.041073063602486,-81.82253119992372
222729544933000,19827000,8.628289438667277,-79.52372858191838
222730053060000,19506000,8.359192165743332,-74.1531849884832
222730602712000,19511000,8.828901684079046,-80.11703296417154
222731111076000,19468000,7.915727133065343,-75.30746646764784
222731697435000,19555000,8.613500190401473,-83.57530117492156
222732225757000,20010000,8.335628305327756,-87.96250243355
222732713895000,19545000,8.27974603964545,-93.12034027585264
222733300535000,19635000,8.521379093019878,-89.23040410955781
222733886739000,19645000,8.25366371689579,-97.0622678421096
222734433912000,19296000,8.356655094916944,-79.67423863046878
222734981107000,19560000,8.56399337080179,-91.91675166106968
222735528487000,19109000,8.110714184604769,-78.939494690883
222736095305000,19614000,7.911889708071917,-86.5864105610892
222736642679000,19538000,8.33557244105665,-82.81984127158313
222737111756000,19562000,8.611822009038766,-88.08920927284291
222737717851000,19597000,7.939938528335486,-86.25584306563891
222738206506000,19541000,8.411106713622745,-91.45508551469017
222738812457000,19531000,8.628472657394674,-91.66087228419349
222739281559000,19335000,8.48443529400362,-93.24081115243332
222739887795000,19908000,8.297790798521728,-80.13558375795729
222740141428000,19511000,7.881546446041444,-73.8444877587553
222740532528000,19633000,7.945651376308326,-80.7762964832395
222741001558000,19045000,8.254060578570423,-79.25315746813749
222741627133000,19455000,8.25157484078861,-87.93939590358785
222742118389000,19659000,8.425342841468572,-81.81794131280147
222742724241000,19417000,8.573974707056381,-95.23960454133503
222743525502000,19005000,8.204255901176221,-92.68096103673489
