221397579740000,19523000,7.8836430684849725,-77.11161312558252
221398203757000,19284000,8.419288465269661,-77.07854134962132
221398749961000,19094000,8.257864224987467,-80.40532841884861
221399315500000,19519000,8.41816197630194,-85.8580938295124
221399881285000,19213000,8.224719311548547,-82.17332288550641
221400368838000,19555000,8.57974850637929,-77.924323674544
221400954131000,19465000,8.305657072325266,-79.53601609223523
221401539041000,19384000,8.528586607111349,-84.05654264346232
221402065935000,19650000,8.704328228943442,-86.2702206138418
221402631232000,19512000,8.40274705152858,-88.98426458243806
221403158211000,19610000,8.841026841144606,-88.56734983550048
221403723471000,19514000,8.854220995883795,-95.68114895041967
221404230940000,19733000,8.640937674619272,-97.48800036326567
221404776932000,19543000,8.69754259547613,-93.58729298864974
221405303674000,19504000,9.141316328254131,-86.5253896510443
221405830340000,19611000,8.918837725373862,-82.16578235666272
221406376418000,19509000,8.553229142991619,-78.87648619578962
221406922989000,19929000,8.930791162135103,-80.65622175763069
221407449423000,19285000,9.203861487827824,-82.76491289027788
221407995223000,19305000,8.64234980215894,-88.82780543912058
221408521807000,19436000,8.446307535573606,-88.72887014899294
221409009273000,19679000,8.608173350643863,-93.2153960185317
221409594473000,19609000,8.788535706122094,-93.80984104237626
221410179265000,19625000,8.607770936309622,-86.06375765561064
221410705936000,19346000,8.903150435841974,-80.53846246615049
221410939884000,18974000,8.088118538405942,-84.19072170970722
221411193498000,19590000,7.924925682350463,-91.42965672041022
221411798204000,19153000,8.700944429329596,-84.0331355851767
221412285673000,19518000,8.925287770673402,-98.53932357088155
221412909739000,19392000,8.737061603742562,-86.89039496028978
221413455966000,19554000,8.844047366656342,-99.05076130574294
221414002143000,19363000,8.43377190860438,-88.58939768614128
221414548398000,19403000,8.579900701284906,-99.79701411408018
221415074881000,19493000,8.455063820035795,-90.20410904744566
221415641067000,19568000,8.602417293850694,-86.63152396055713
221416167354000,19581000,8.372003114767022,-79.0808932670806
221416752561000,19491000,9.022952755020823,-88.98030307271945
221417281715000,19634000,8.458538109179228,-82.43000822470465
221417947107000,19597000,8.739940725672332,-94.06627366457522
221418532154000,19503000,8.74198005381096,-94.25595484801565
