1.88772e-07
0.190011
0.204348
0.250153
0.217207
0.228625
0.125785
0.17391
0.27684
0.549963
0.570189
0.521453
0.416718
0.513529
0.743664
0.941191
0.798448
0.846125
0.860401
0.572396
0.428007
0.469663
0.265391
0.273162
0.307082
0.388414
0.508313
0.576813
0.623867
0.749454
0.748133
0.704725
0.737021
0.746118
0.804364
0.619907
0.521769
0.594516
0.681942
