0.70625,0.16479167
0.6979533,0.16241427
0.68579996,0.16283089
0.6732216,0.16231772
0.6613932,0.16288926
0.6473706,0.16358478
0.6337663,0.16351885
0.6199177,0.162061
0.6069712,0.16207427
0.59498215,0.16233613
0.57979846,0.16215445
0.5650793,0.16437165
0.5480447,0.16584854
0.53544205,0.16751234
0.5224143,0.1679174
0.5082185,0.16768587
0.49554172,0.1679744
0.4815739,0.16755
0.4683045,0.166664
0.45737487,0.16480254
0.4451031,0.16384926
0.43331,0.16517097
0.4231499,0.1662638
0.40876904,0.16603963
0.39643887,0.1673578
0.38525087,0.16800946
0.37326425,0.16827463
0.3602193,0.1681329
0.34749606,0.16735007
0.3358541,0.16570885
0.32891947,0.16499837
0.31309485,0.16472079
0.30028737,0.16513552
0.28763425,0.1657613
0.27392584,0.16551332
0.26061437,0.16358809
0.24658988,0.16348016
0.23554364,0.16270974
0.22135356,0.16282007
0.20644285,0.16429041
0.19530939,0.1656832
0.18999113,0.16708407
0.18898438,0.18076192
0.19112621,0.19400726
0.19851685,0.1896128
0.21228543,0.16964966
0.22582228,0.16734539
0.2398197,0.1669821
0.25213453,0.16680619
0.26462135,0.16338585
0.2751877,0.15855023
0.28636968,0.15613864
0.30065426,0.15531637
0.3149405,0.15456866
0.3290773,0.15634862
0.34278378,0.15665181
0.3585889,0.1584625
0.3706158,0.15806204
0.38517582,0.15934537
0.39907867,0.15797678
0.41024008,0.15794386
0.42492583,0.15665388
0.44094422,0.15482849
0.4544137,0.15638304
0.46666557,0.1560989
0.4806758,0.1587534
0.49458495,0.16085136
0.5066513,0.16085452
0.5209589,0.15918629
0.5375441,0.15860935
0.55300355,0.15748054
0.56881875,0.15792324
0.58517087,0.15876736
0.6019308,0.15989819
0.6162281,0.16059516
0.632355,0.15960865
0.6463748,0.16170931
0.66033894,0.16298896
0.6747295,0.16123289
0.68575734,0.1591175
0.69939435,0.15749678
0.7105241,0.15882385
0.7228692,0.16028737
0.7343135,0.15965524
0.7442015,0.16111444
0.75459206,0.16162229
0.766438,0.15939249
