101953050007000,19229000,6.40087132434917,-72.98434837619726
101953637200000,19624000,7.18770665392027,-70.50678604723434
101954224358000,19506000,8.173372580472765,-78.30127498464783
101954753016000,19304000,8.029308228261007,-79.56667681141941
101955281302000,18803000,8.227537705376127,-90.50504718227641
101955810055000,19650000,7.699982050987563,-80.02339107065066
101956338291000,19622000,8.647800361850015,-79.19493693565231
101956808364000,19710000,7.9702519600956006,-79.04145575481294
101957258491000,19423000,8.440648720142828,-83.6915919757302
101957825941000,19230000,8.28553301414527,-81.21214451455636
101958354816000,19991000,8.30410990172465,-90.994437066497
101958843928000,19578000,8.00721123894646,-86.05986444778374
101959372171000,19572000,8.523801775622804,-93.52012490835183
101959881149000,19267000,7.9638457480651015,-90.00410744816935
101960311944000,19823000,8.456780937490066,-82.99392230295925
101960879277000,19514000,8.30435533930815,-78.73688395934374
101961329266000,19543000,8.682502390493399,-79.07839341784438
101961877453000,19639000,8.385011580918604,-77.9309284674714
101962327483000,19518000,7.887487411765362,-77.31708570638402
101962992963000,19685000,8.149829242695613,-86.49369074310627
101963345097000,19452000,7.932578217641637,-87.01979972430485
101963932412000,19795000,7.8270454860367735,-86.59733203357204
101964343283000,19513000,8.045790150143164,-86.49599934704574
101964930584000,19185000,8.524893247750798,-84.2816520181276
101965380924000,19639000,9.408139663393268,-84.20292725775404
101965948505000,19557000,8.912723172587635,-79.17053949993702
101966379255000,19498000,8.576474362804149,-83.80073156847783
101966946693000,19579000,8.705351926337004,-83.44330776921106
101967377490000,19674000,8.634099392049363,-85.31507329992887
101967964369000,19550000,8.08864253648316,-89.34305441953883
101968395138000,19444000,8.252628069258007,-90.30406886594879
101968982333000,19528000,8.241113021806969,-88.25653524712989
101969413136000,19475000,8.3251937136597,-83.64703182158503
101969980661000,19570000,8.594977893715063,-76.44825149301255
101970450621000,19663000,8.582032501816846,-82.28253078014573
101971057190000,19556000,8.35052355037328,-78.1635510502237
101971292099000,19512000,7.585055100251615,-81.27410116051755
101971781614000,19631000,7.194669978652248,-82.84243553735753
101972525432000,19551000,7.761696913623018,-93.2423889261316
101977264814000,19858000,6.793464166443738,28.6010739324226
101979182883000,19428000,7.939713785111449,101.7689511991654
101979750405000,19493000,8.13267007934198,104.08717204498109
101980279060000,19414000,8.425733195637044,101.45073268573451
101980807414000,19514000,8.852903600427027,90.17997115891883
101981316636000,19708000,7.9571709263543555,85.67287958978916
101981747245000,19905000,8.298123187691518,87.90335982552686
101982314589000,19624000,7.9989008808619895,86.14313128395537
101982745071000,19373000,8.55350946337806,90.6199856056294
101983332173000,19519000,8.30065008580878,86.32657650468357
101983860591000,19430000,8.953761166527169,92.70230537789118
101984369756000,19674000,8.15162111484489,92.35817995693843
101984898137000,19314000,8.315167154648652,99.249588112482
101985387425000,19621000,8.722856068785912,91.48458510171545
101985837793000,19662000,8.223209193707408,81.72992749515669
101986424846000,19415000,8.232227563946871,85.98447281972514
101986875037000,19627000,8.733051155270386,87.88757525835496
101987422897000,19438000,8.466438783125518,97.24886861023435
101987951427000,19592000,8.58634237370335,98.92042763600075
101988460136000,19669000,8.42404398120778,102.09878786437449
101988969115000,19785000,8.637564211416732,103.18658428215822
101989477794000,19678000,8.060060837184006,98.30508223329596
101989927864000,19281000,8.61066880471956,89.34781506139034
101990495436000,19456000,7.716043496617728,80.01394491902853
101991024081000,19652000,8.494763224549759,81.74690734543334
101991513135000,19632000,8.293339192056349,92.72535726633997
101992022049000,18903000,8.501533065909012,93.28183326858843
101992530890000,19725000,8.749435949852169,87.98661983150932
101992961384000,19543000,8.509413562170694,91.52117442509922
101993567983000,19575000,8.578973807821793,101.43782362820318
101994096719000,19623000,8.426748805723081,104.2614784725998
101994605951000,19665000,8.147466091964098,95.26486941107491
101995055689000,19643000,8.716246497746436,87.2792171391711
101995623449000,19605000,8.410432772641627,97.4317605856398
101996112912000,19656000,8.523281397955794,100.28660890397587
101996719796000,19412000,8.085053802002955,103.40439218460077
101997365806000,18897000,8.153538898508403,102.74998493003267
