101849311624000,19369000,0.4143839
101849331170000,19546000,0.13111973
101849351086000,19916000,-0.113331795
101849370310000,19224000,-0.3768568
101849389887000,19577000,-0.18079853
101849409433000,19546000,0.13007641
101849429013000,19580000,0.23021698
101849448594000,19581000,0.042952538
101849468277000,19683000,-0.27865982
101849487745000,19468000,-0.3133707
101849507290000,19545000,0.3219328
101849526873000,19583000,0.5164194
101849546448000,19575000,0.21251011
101849566000000,19552000,0.0419302
101849585889000,19889000,-0.22554874
101849605112000,19223000,-0.45591164
101849624762000,19650000,-0.13185215
101849644820000,20058000,0.2299242
101849663874000,19054000,0.304327
101849683447000,19573000,0.09155464
101849702995000,19548000,0.1470356
101849722552000,19557000,-0.008215904
101849742101000,19549000,-0.010418892
101849761690000,19589000,0.1211977
101849781423000,19733000,0.118453026
101849800845000,19422000,0.07711792
101849820488000,19643000,0.054611206
101849839980000,19492000,0.07008362
101849859518000,19538000,0.027777672
101849879092000,19574000,-0.09140873
101849898739000,19647000,0.09569645
101849918269000,19530000,0.014629364
101849937906000,19637000,0.010279655
101849957371000,19465000,0.082751274
101849976934000,19563000,-0.016892433
101849996506000,19572000,-0.039614677
101850016354000,19848000,-0.215209
101850035645000,19291000,-0.19879818
101850055246000,19601000,-0.06680584
101850074824000,19578000,0.046896935
101850094344000,19520000,0.2573347
101850113936000,19592000,0.14305115
101850133499000,19563000,0.010230064
101850153093000,19594000,0.011750221
101850172663000,19570000,-0.044234276
101850192297000,19634000,-0.08130741
101850212220000,19923000,0.111130714
101850231800000,19580000,0.13083363
101850251065000,19265000,0.11184788
101850270581000,19516000,0.07323551
101850290329000,19748000,-0.061712265
101850310518000,20189000,-0.10150623
101850329643000,19125000,-0.026824951
101850349102000,19459000,0.16246891
101850368509000,19407000,-0.16552639
101850388210000,19701000,0.023611069
101850407756000,19546000,0.040488243
101850427340000,19584000,0.03843975
101850446778000,19438000,-0.09739971
101850466565000,19787000,0.13098621
101850485977000,19412000,0.26388645
101850505664000,19687000,-0.06271744
101850525079000,19415000,0.0895319
101850544788000,19709000,0.0692482
101850564367000,19579000,-0.14282131
101850583894000,19527000,-0.029549599
101850603508000,19614000,0.14096928
101850623023000,19515000,0.25389385
101850642625000,19602000,-0.09300327
101850662143000,19518000,-0.13361931
101850681730000,19587000,-0.13608074
101850701351000,19621000,-0.004473686
101850720845000,19494000,-0.15995884
101850740503000,19658000,-0.18093395
101850759971000,19468000,-0.028878212
101850779876000,19905000,0.18148994
101850799498000,19622000,-0.10525608
101850818744000,19246000,0.25997066
101850838629000,19885000,-0.08289051
101850857826000,19197000,-0.15731144
101850877652000,19826000,-0.23159695
101850897145000,19493000,-0.056807518
101850916696000,19551000,-0.11170673
101850936319000,19623000,0.0060300827
101850955744000,19425000,-0.048316002
101850975306000,19562000,-0.025734901
101850994890000,19584000,-0.117806435
101851014368000,19478000,-0.03728962
101851033922000,19554000,-0.014071465
101851053491000,19569000,-0.14397049
101851073133000,19642000,-0.024801254
101851092640000,19507000,0.20930958
101851112246000,19606000,0.15604115
101851132203000,19957000,0.006731987
101851151643000,19440000,-0.16225624
101851170954000,19311000,-0.10206699
101851190521000,19567000,0.09152603
101851210166000,19645000,0.035535812
101851229688000,19522000,0.15141869
101851249401000,19713000,0.28594303
101851269060000,19659000,0.13255978
101851288544000,19484000,-0.07902813
101851308123000,19579000,-0.17654133
101851327645000,19522000,-0.14074135
101851347266000,19621000,-0.08629608
101851367188000,19922000,0.0254488
101851386380000,19192000,-0.11159325
101851405984000,19604000,-0.24815083
101851425622000,19638000,-0.173275
101851445331000,19709000,-0.059085846
101851467108000,21777000,0.018227577
101851486618000,19510000,0.15417194
101851506191000,19573000,0.17624187
101851525766000,19575000,0.21818447
101851545318000,19552000,0.0688467
101851564957000,19639000,-0.0807209
101851584493000,19536000,-0.1542778
101851604100000,19607000,-0.22859669
101851623621000,19521000,-0.016301155
101851643277000,19656000,0.36786842
101851662851000,19574000,0.34941578
101851682562000,19711000,0.2155323
101851701960000,19398000,0.11919403
101851721512000,19552000,-0.36124706
101851741066000,19554000,-1.091711
101851760649000,19583000,-1.7460222
101851780203000,19554000,-1.6907501
101851799868000,19665000,-0.923831
101851819514000,19646000,-0.28584957
101851838997000,19483000,-0.17756653
101851858550000,19553000,-0.27274418
101851878132000,19582000,-0.3419094
101851897783000,19651000,0.073628426
101851917226000,19443000,0.07198048
101851936893000,19667000,-0.7505951
101851956434000,19541000,-1.1316657
101851976096000,19662000,-1.0722222
101851995728000,19632000,-0.9365401
101852015468000,19740000,-0.7052126
101852034692000,19224000,-0.2823372
101852054243000,19551000,-0.0888443
101852073824000,19581000,0.08583546
101852093391000,19567000,0.14535618
101852113328000,19937000,1.0465736
101852132605000,19277000,2.0791626
101852152102000,19497000,2.4366865
101852171707000,19605000,2.5185251
101852191547000,19840000,1.7848835
101852211187000,19640000,1.2288313
101852230833000,19646000,0.84824085
101852249996000,19163000,1.4477434
101852269590000,19594000,2.1458845
101852289155000,19565000,2.5226011
101852308746000,19591000,2.5408144
101852328321000,19575000,1.7802753
101852347886000,19565000,1.2189541
101852367661000,19775000,0.5131979
101852387449000,19788000,-0.41108418
101852406769000,19320000,-1.0514946
101852426644000,19875000,-0.73432636
101852445757000,19113000,-0.58380604
101852465298000,19541000,-1.0746326
101852484871000,19573000,-2.1836
101852504495000,19624000,-2.7196379
101852524052000,19557000,-2.7753572
101852543668000,19616000,-2.539321
101852563328000,19660000,-2.583808
101852583002000,19674000,-2.601081
101852602440000,19438000,-2.6300058
101852622229000,19789000,-1.980824
101852641638000,19409000,-1.518816
101852661352000,19714000,-0.9969702
101852681470000,20118000,-0.78230286
101852700370000,18900000,-0.9986353
101852720045000,19675000,-0.8634243
101852739555000,19510000,-0.84188557
101852758919000,19364000,-2.0503998E-4
101852778502000,19583000,0.96848583
101852798139000,19637000,1.6582279
101852817661000,19522000,1.9694023
101852837269000,19608000,2.2238169
101852857025000,19756000,1.7091036
101852876476000,19451000,1.5146046
101852896187000,19711000,2.538402
101852915636000,19449000,3.5930243
101852935083000,19447000,3.0695682
101852954654000,19571000,1.5617914
101852974229000,19575000,0.00945282
101852993954000,19725000,-0.56984043
101853013427000,19473000,-0.22772408
101853033046000,19619000,0.19897938
101853052545000,19499000,0.44921207
101853072148000,19603000,0.030961037
101853091678000,19530000,-0.4376402
101853111275000,19597000,-1.278153
101853130851000,19576000,-2.1232338
101853150435000,19584000,-2.8165388
101853169984000,19549000,-3.240118
101853189599000,19615000,-3.1227207
101853209144000,19545000,-2.8257527
101853228739000,19595000,-2.3281126
101853248276000,19537000,-1.1889725
101853267917000,19641000,0.09268665
101853287459000,19542000,1.4171829
101853307237000,19778000,1.8982964
101853326686000,19449000,2.216651
101853346354000,19668000,2.0381804
101853365892000,19538000,1.6984234
101853385932000,20040000,2.012951
101853404911000,18979000,2.7461472
101853424443000,19532000,2.781827
101853444027000,19584000,2.7488909
101853463601000,19574000,3.1437216
101853483183000,19582000,3.0849075
101853503144000,19961000,2.361289
101853522407000,19263000,0.9969225
101853542035000,19628000,-0.20178986
101853561526000,19491000,-0.15629864
101853581131000,19605000,-0.21998882
101853601013000,19882000,-0.8645258
101853620274000,19261000,-1.5251203
101853640098000,19824000,-2.425046
101853659371000,19273000,-3.2313118
101853679205000,19834000,-3.745758
101853698497000,19292000,-3.7907486
101853718311000,19814000,-3.5901022
101853737746000,19435000,-2.8733072
101853757583000,19837000,-2.4225817
101853776861000,19278000,-1.8388004
101853796512000,19651000,-1.0848045
101853815980000,19468000,-0.587945
101853835636000,19656000,-0.35416794
101853855108000,19472000,-0.124007225
101853874875000,19767000,0.976202
101853894286000,19411000,1.9410715
101853914241000,19955000,2.8015585
101853933404000,19163000,3.625455
101853952951000,19547000,3.5051079
101853972477000,19526000,2.7977552
101853992243000,19766000,3.681137
101854011632000,19389000,4.505879
101854031121000,19489000,3.182259
101854050782000,19661000,0.9355631
101854070257000,19475000,0.010271072
101854089926000,19669000,0.23849583
101854109398000,19472000,0.6714487
101854129019000,19621000,0.57058525
101854148588000,19569000,-0.0930872
101854168135000,19547000,-1.1579037
101854187707000,19572000,-2.4438696
101854207282000,19575000,-3.4074478
101854227415000,20133000,-3.811585
101854246400000,18985000,-3.401577
101854266122000,19722000,-3.1473975
101854285702000,19580000,-2.968934
101854305157000,19455000,-3.0563807
101854325129000,19972000,-2.7567167
101854344387000,19258000,-1.960669
101854364256000,19869000,-0.59268475
101854383472000,19216000,1.2424173
101854403388000,19916000,2.4097443
101854422601000,19213000,2.1687918
101854442184000,19583000,1.9081144
101854461859000,19675000,2.4405136
101854481470000,19611000,3.5454865
101854500845000,19375000,3.204071
101854520348000,19503000,2.4633684
101854539951000,19603000,2.4874544
101854559484000,19533000,2.0300713
101854579089000,19605000,0.45991135
101854598633000,19544000,-1.1656361
101854618265000,19632000,-2.093534
101854638092000,19827000,-2.0280433
101854657559000,19467000,-1.4935207
101854677195000,19636000,-0.63284874
101854696606000,19411000,-0.5472641
