71189853313000,0,0.0,-0.0,-0.0
71189834143000,-19170000,0.0,-0.0,-0.0
71189813915000,-20228000,0.0,-0.0,-0.0
71189807681000,0,-0.039577052,-0.3895715,0.06337173
71189789372000,-24543000,-0.03957597,-0.38957036,0.06337236
71189930890000,141518000,-0.03930488,-0.38954604,0.06352006
71189924860000,117179000,1.0003206,-0.38954604,0.06352006
71189911400000,-19490000,1.000131,-0.38958064,0.06342545
71189891866000,-19534000,1.0000464,-0.38959214,0.063378476
71189872309000,-19557000,1.0000302,-0.3895898,0.0633639
71190009023000,136714000,1.0025393,-0.389117,0.064599805
71190008475000,83615000,1.8166015,-0.389117,0.064599805
71189991745000,-16730000,1.8149824,-0.389117,0.064599805
71189989439000,-19584000,1.8147887,-0.38926446,0.064206325
71189975133000,-16612000,1.8193202,-0.38926446,0.064206325
71189969934000,-19505000,1.8191639,-0.38938728,0.063899666
71189958292000,-16841000,1.8158301,-0.38938728,0.063899666
71189950403000,-19531000,1.815711,-0.38948202,0.06367442
71189941648000,-16644000,1.6067396,-0.38948202,0.06367442
71190087119000,136716000,1.6091969,-0.3883236,0.06679527
71190075671000,134023000,1.8465511,-0.3883236,0.06679527
71190067578000,-19541000,1.8462665,-0.38855228,0.066189274
71190058801000,-16870000,1.8325112,-0.38855228,0.066189274
71190048021000,-19557000,1.832241,-0.3887606,0.06560758
71190042063000,-16738000,1.8324771,-0.3887606,0.06560758
71190028485000,-19536000,1.8322313,-0.3889486,0.06507152
71190025316000,-16747000,1.8306144,-0.3889486,0.06507152
71190106806000,78321000,1.8317308,-0.3880786,0.06740531
71190092340000,67024000,1.8356472,-0.3880786,0.06740531
71190109253000,16913000,1.8318183,-0.3880786,0.06740531
71190127909000,18656000,1.8377147,-0.3880786,0.06740531
71190128220000,21414000,1.8380288,-0.38782015,0.0680103
71190142598000,14689000,1.8258885,-0.38782015,0.0680103
71190145678000,17458000,1.8261908,-0.38757154,0.06857425
71190159524000,16926000,1.8339524,-0.38757154,0.06857425
71190165175000,19497000,1.8342355,-0.38733244,0.069098726
71190178507000,18983000,1.8337545,-0.38733244,0.069098726
71190184710000,19535000,1.834024,-0.3870996,0.0695843
71190192893000,14386000,1.8257486,-0.3870996,0.0695843
71190204253000,19543000,1.8260192,-0.3868607,0.070035584
71190209665000,16772000,1.8223586,-0.3868607,0.070035584
71190223814000,19561000,1.8226396,-0.3865994,0.07045784
71190226591000,16926000,1.8065773,-0.3865994,0.07045784
71190243283000,16692000,1.8082314,-0.3865994,0.07045784
71190243538000,19724000,1.8085408,-0.3863009,0.070857756
71190260167000,16884000,1.8156095,-0.3863009,0.070857756
71190262785000,19247000,1.815947,-0.3859605,0.07124131
71190276770000,16603000,1.8190199,-0.3859605,0.07124131
71190282504000,19719000,1.8193979,-0.38557115,0.071616836
71190293449000,16679000,1.830857,-0.38557115,0.071616836
71190301847000,19343000,1.8312625,-0.38513997,0.07198798
71190310122000,16673000,1.828121,-0.38513997,0.07198798
71190321433000,19586000,1.8285545,-0.38467333,0.07236439
71190327187000,17065000,1.8285545,-0.38467333,0.07236439
71190340905000,19472000,1.8290074,-0.3841854,0.072758734
71190345229000,18042000,1.8331385,-0.3841854,0.072758734
71190360481000,15252000,1.8360475,-0.3841854,0.072758734
71190360987000,20082000,1.8365102,-0.38368678,0.0731889
71190377226000,16745000,1.8310553,-0.38368678,0.0731889
71190379965000,18978000,1.8315182,-0.38319975,0.07365009
71190393856000,16630000,1.830261,-0.38319975,0.07365009
71190399566000,19601000,1.8307084,-0.38273802,0.07414379
71190410645000,16789000,1.82871,-0.38273802,0.07414379
71190419047000,19481000,1.8291216,-0.38232142,0.07465502
71190427352000,16707000,1.8241643,-0.38232142,0.07465502
71190438551000,19504000,1.824535,-0.38196647,0.07516524
71190444246000,16894000,1.8266002,-0.38196647,0.07516524
71190458043000,19492000,1.82691,-0.3816821,0.07565486
71190460816000,16570000,1.8179812,-0.3816821,0.07565486
71190477572000,16756000,1.8119363,-0.3816821,0.07565486
71190477840000,19797000,1.8121865,-0.38147098,0.07610832
71190494296000,16724000,1.8142354,-0.38147098,0.07610832
71190497101000,19261000,1.8144233,-0.38132778,0.07651208
71190511081000,16785000,1.8144233,-0.38132778,0.07651208
71190516632000,19531000,1.8145504,-0.3812492,0.076854415
71190527778000,16697000,1.8065115,-0.3812492,0.076854415
71190536139000,19507000,1.806581,-0.3812298,0.07712224
71190544525000,16747000,1.8194833,-0.3812298,0.07712224
71190555653000,19514000,1.8194946,-0.38126245,0.077304415
71190561546000,17021000,1.8101224,-0.38126245,0.077304415
71190575176000,19523000,1.8100854,-0.38133898,0.077396825
71190577952000,16406000,1.8124022,-0.38133898,0.077396825
71190594749000,16797000,1.82172,-0.38133898,0.077396825
71190595179000,20003000,1.8216395,-0.38145325,0.07740079
71190612301000,17552000,1.8102932,-0.38145325,0.07740079
71190614341000,19162000,1.8101789,-0.38159233,0.0773355
71190629136000,16835000,1.8167609,-0.38159233,0.0773355
71190634534000,20193000,1.8166199,-0.38175076,0.077210926
71190647732000,18596000,1.8137808,-0.38175076,0.077210926
71190653258000,18724000,1.8136271,-0.3819146,0.07705413
71190664183000,16451000,1.818723,-0.3819146,0.07705413
71190672960000,19702000,1.8185678,-0.38207635,0.076875195
71190681997000,17814000,1.8213981,-0.38207635,0.076875195
71190692345000,19385000,1.8212546,-0.38222256,0.07668882
71190698074000,16077000,1.8181415,-0.38222256,0.07668882
71190711854000,19509000,1.8180186,-0.3823401,0.0765048
71190714666000,16592000,1.8192606,-0.3823401,0.0765048
71190731301000,16635000,1.8095336,-0.3823401,0.0765048
71190731416000,19562000,1.8094391,-0.38241968,0.07632806
71190747877000,16576000,1.8085449,-0.38241968,0.07632806
71190750880000,19464000,1.8084805,-0.38245922,0.076158
