0.70625,0.16479167
0.6993328,0.16488291
0.68665284,0.16231366
0.67465997,0.16290075
0.6626867,0.16246179
0.651285,0.16378406
0.6430494,0.16462967
0.63135034,0.1641345
0.62013704,0.16409507
0.6076845,0.16397063
0.59339017,0.16495664
0.5795285,0.16402441
0.56872314,0.16451631
0.55363095,0.16542128
0.5433559,0.16616215
0.5321543,0.1654514
0.5195752,0.16482405
0.5067646,0.16345607
0.49250388,0.16259958
0.47720006,0.16297583
0.4637533,0.164503
0.44747433,0.16477002
0.43560702,0.16551933
0.41859978,0.16552153
0.4071118,0.16538128
0.3908122,0.16435204
0.37568575,0.16430633
0.36009598,0.16270997
0.34882012,0.16421776
0.33756545,0.16396143
0.3224115,0.16471677
0.3080185,0.165738
0.29552898,0.1645096
0.286662,0.16476814
0.27408344,0.16219959
0.2593619,0.16254948
0.24480753,0.1631577
0.23600069,0.16301647
0.22544897,0.16411054
0.20812114,0.16601756
0.20447123,0.16839418
